Ideal pulse shape of 1,2 an 3 photons events.
laser=1540nm (0.8eV)
bias current = 10.5 uA 
temperature = 44mK
 
time	Amp_1ph_0.8eV	Amp_2ph_1.6eV	Amp_3ph_2.4eV
s	V	V	V

7.87361E-5	-2.74227E-5	1.54909E-4	5.84414E-4
7.87761E-5	-5.79498E-6	1.95536E-4	4.43262E-4
7.88161E-5	-3.922E-4	-2.54036E-4	-1.80058E-5
7.88561E-5	9.24435E-5	1.4689E-4	6.39867E-4
7.88961E-5	5.26912E-5	1.31922E-4	5.18879E-4
7.89361E-5	2.13158E-5	2.70375E-4	5.28962E-4
7.89761E-5	-3.76969E-4	-1.82404E-4	2.73648E-5
7.90161E-5	7.37097E-5	3.58579E-4	2.29012E-4
7.90561E-5	3.48712E-5	1.32457E-4	4.28138E-4
7.90961E-5	2.95404E-5	1.37802E-4	4.28138E-4
7.91361E-5	-3.80472E-4	-2.82368E-4	-7.84998E-5
7.91761E-5	9.92974E-5	1.57581E-4	5.06276E-4
7.92161E-5	6.69426E-6	1.90725E-4	3.82767E-4
7.92561E-5	8.87882E-5	2.50596E-4	5.56688E-4
7.92961E-5	-3.823E-4	-2.69539E-4	2.61779E-4
7.93361E-5	1.02496E-4	2.59684E-4	3.34876E-4
7.93761E-5	9.48805E-5	1.99812E-4	3.72685E-4
7.94161E-5	5.57374E-5	2.17453E-4	5.61729E-4
7.94561E-5	-3.91743E-4	-1.00615E-4	-5.40282E-6
7.94961E-5	9.60989E-5	2.57011E-4	4.45782E-4
7.95361E-5	-2.37673E-5	2.32956E-4	4.91153E-4
7.95761E-5	1.87266E-5	1.76826E-4	5.13838E-4
7.96161E-5	-4.35608E-4	-2.52967E-4	1.08024E-4
7.96561E-5	2.75604E-5	2.17988E-4	7.33129E-4
7.96961E-5	1.90312E-5	4.58567E-5	7.68417E-4
7.97361E-5	1.53758E-5	1.4101E-4	4.63426E-4
7.97761E-5	-4.24184E-4	-2.54571E-4	-5.40282E-6
7.98161E-5	6.13728E-5	2.00347E-4	3.77726E-4
7.98561E-5	-1.83498E-6	1.84844E-4	3.5252E-4
7.98961E-5	-1.28011E-5	2.16384E-4	2.51697E-4
7.99361E-5	-3.99206E-4	-2.87714E-4	-1.94447E-4
7.99761E-5	8.95497E-5	8.22073E-5	1.45832E-4
8.00161E-5	4.15727E-5	1.47425E-4	2.61779E-4
8.00561E-5	2.55804E-5	1.98743E-4	2.71862E-4
8.00961E-5	-3.24423E-4	-2.37465E-4	-1.36473E-4
8.01361E-5	1.39659E-4	2.73583E-4	4.53344E-4
8.01761E-5	-9.21131E-7	1.77895E-4	5.6425E-4
8.02161E-5	5.75651E-5	1.66669E-4	5.84414E-4
8.02561E-5	-3.05384E-4	-3.1765E-4	1.47619E-5
8.02961E-5	1.05542E-4	1.4689E-4	4.8107E-4
8.03361E-5	3.88312E-5	-2.25448E-6	4.13015E-4
8.03761E-5	-4.64208E-7	6.72394E-5	4.55865E-4
8.04161E-5	-3.9814E-4	-3.79125E-4	1.50874E-4
8.04561E-5	8.7722E-5	-3.05866E-5	3.87809E-4
8.04961E-5	3.48712E-5	6.24283E-5	5.25707E-5
8.05361E-5	1.10111E-4	-1.45496E-5	-1.46556E-4
8.05761E-5	-3.22747E-4	-3.63623E-4	-4.56588E-4
8.06161E-5	1.23057E-4	2.17453E-4	1.55915E-4
8.06561E-5	3.01497E-5	1.63462E-4	5.2392E-4
8.06961E-5	-5.49904E-5	2.40974E-4	1.23147E-4
8.07361E-5	-4.50686E-4	-2.41741E-4	7.02148E-5
8.07761E-5	9.01589E-5	2.955E-4	5.18879E-4
8.08161E-5	-1.29534E-5	1.97674E-4	2.643E-4
8.08561E-5	2.08589E-5	5.12024E-5	1.83641E-4
8.08961E-5	-3.83823E-4	-2.62055E-4	-1.11267E-4
8.09361E-5	6.12204E-5	1.55978E-4	6.42388E-4
8.09761E-5	5.87835E-5	8.70184E-5	5.59209E-4
8.10161E-5	2.3905E-5	1.26042E-4	3.80247E-4
8.10561E-5	-4.0012E-4	-3.71641E-4	2.29012E-4
8.10961E-5	1.1864E-4	1.49028E-4	3.34876E-4
8.11361E-5	-2.13959E-6	2.48458E-4	3.24794E-4
8.11761E-5	3.12158E-5	2.01951E-4	3.34876E-4
8.12161E-5	-3.84432E-4	-1.12376E-4	8.53383E-5
8.12561E-5	6.32004E-5	3.09399E-4	7.30608E-4
8.12961E-5	3.83743E-5	2.35628E-4	3.19753E-4
8.13361E-5	2.37527E-5	2.37232E-4	3.67644E-4
8.13761E-5	-3.81386E-4	-3.18184E-4	1.48353E-4
8.14161E-5	5.66512E-5	2.37767E-4	4.73509E-4
8.14561E-5	-2.74882E-6	2.21195E-4	7.28088E-4
8.14961E-5	-1.15827E-5	1.40475E-4	6.04579E-4
8.15361E-5	-3.87631E-4	-1.48192E-4	2.94547E-4
8.15761E-5	7.75174E-5	1.85379E-4	8.96967E-4
8.16161E-5	8.06503E-6	1.24973E-4	7.40691E-4
8.16561E-5	7.05112E-5	1.4689E-4	6.67594E-4
8.16961E-5	-3.93571E-4	-2.86645E-4	1.23147E-4
8.17361E-5	1.50168E-4	2.26006E-4	4.18056E-4
8.17761E-5	6.95974E-5	7.79308E-5	2.56738E-4
8.18161E-5	6.69426E-6	4.85295E-5	3.04629E-4
8.18561E-5	-3.30972E-4	-2.59916E-4	2.23236E-5
8.18961E-5	1.27322E-4	1.58116E-4	4.40741E-4
8.19361E-5	3.31958E-5	1.43148E-4	1.15585E-4
8.19761E-5	9.10728E-5	8.59493E-5	3.04629E-4
8.20161E-5	-3.37064E-4	-2.9306E-4	-2.37297E-4
8.20561E-5	1.32196E-4	2.45785E-4	2.46656E-4
8.20961E-5	5.02543E-5	1.68807E-4	5.56688E-4
8.21361E-5	1.32805E-4	1.50098E-4	2.59259E-4
8.21761E-5	-3.00054E-4	-2.62589E-4	-1.0444E-5
8.22161E-5	1.02039E-4	2.7679E-4	2.23971E-4
8.22561E-5	6.54851E-5	2.31352E-4	1.55915E-4
8.22961E-5	7.6081E-6	2.08365E-4	4.63426E-4
8.23361E-5	-3.82452E-4	-1.66367E-4	-1.06226E-4
8.23761E-5	8.71128E-5	1.9607E-4	5.74332E-4
8.24161E-5	1.97927E-5	1.62927E-4	3.14712E-4
8.24561E-5	8.52195E-6	2.50596E-4	2.49176E-4
8.24961E-5	-4.75055E-4	-1.87215E-4	1.33229E-4
8.25361E-5	6.54195E-6	3.31851E-4	7.02148E-5
8.25761E-5	-1.1735E-5	2.73583E-4	3.17232E-4
8.26161E-5	-3.61042E-5	2.68237E-4	3.02109E-4
8.26561E-5	-4.46878E-4	-1.17187E-4	-2.47379E-4
8.26961E-5	3.03887E-6	2.71445E-4	4.48303E-4
8.27361E-5	-2.20919E-5	2.1478E-4	1.58435E-4
8.27761E-5	-1.66088E-5	2.00347E-4	1.98765E-4
8.28161E-5	-4.31343E-4	-2.59916E-4	-8.3541E-5
8.28561E-5	6.68558E-5	3.23298E-4	5.18879E-4
8.28961E-5	4.43143E-5	1.99278E-4	3.19753E-4
8.29361E-5	6.60943E-5	1.21231E-4	3.82767E-4
8.29761E-5	-4.01491E-4	-1.34827E-4	-5.58146E-5
8.30161E-5	2.96927E-5	2.78929E-4	1.76079E-4
8.30561E-5	-6.80889E-5	2.47389E-4	2.84465E-4
8.30961E-5	1.08066E-5	3.04053E-4	2.84465E-4
8.31361E-5	-3.67526E-4	-2.80765E-4	-1.61679E-4
8.31761E-5	6.06112E-5	2.09435E-4	3.34876E-4
8.32161E-5	-1.61519E-5	2.6503E-4	4.75295E-5
8.32561E-5	-9.45037E-6	1.86983E-4	1.55915E-4
8.32961E-5	-4.29668E-4	-2.6847E-4	-3.55764E-4
8.33361E-5	6.0002E-5	2.15315E-4	2.69341E-4
8.33761E-5	1.12635E-5	2.15315E-4	5.16359E-4
8.34161E-5	-3.03165E-5	1.72015E-4	5.6677E-4
8.34561E-5	-4.3576E-4	-3.0482E-4	2.74382E-4
8.34961E-5	9.13118E-6	2.19591E-4	8.642E-4
8.35361E-5	-2.60519E-5	1.55443E-4	4.7855E-4
8.35761E-5	-2.43765E-5	1.92863E-4	4.68467E-4
8.36161E-5	-3.58692E-4	-6.26607E-5	2.23236E-5
8.36561E-5	1.0143E-4	2.63961E-4	1.02982E-4
8.36961E-5	2.69512E-5	1.48494E-4	2.69341E-4
8.37361E-5	5.31481E-5	1.38872E-4	5.03756E-4
8.37761E-5	-3.65698E-4	-3.62019E-4	-8.10204E-5
8.38161E-5	8.95497E-5	7.41888E-5	3.82767E-4
8.38561E-5	9.28349E-6	2.6503E-4	4.91153E-4
8.38961E-5	2.42097E-5	1.15885E-4	4.10494E-4
8.39361E-5	-4.06669E-4	-1.92026E-4	1.18106E-4
8.39761E-5	1.09959E-4	3.91722E-4	5.89456E-4
8.40161E-5	3.15204E-5	1.42614E-4	6.82717E-4
8.40561E-5	2.61897E-5	2.32956E-4	4.91153E-4
8.40961E-5	-3.23357E-4	-1.83473E-4	4.67952E-6
8.41361E-5	1.38593E-4	1.98209E-4	3.29835E-4
8.41761E-5	7.41666E-5	3.15279E-4	7.27354E-5
8.42161E-5	7.21866E-5	2.55408E-4	1.76079E-4
8.42561E-5	-3.40263E-4	-1.90423E-4	-6.33763E-5
8.42961E-5	1.70882E-4	2.44716E-4	5.18879E-4
8.43361E-5	4.24866E-5	1.90725E-4	2.39094E-4
8.43761E-5	2.20773E-5	3.11537E-4	2.84465E-4
8.44161E-5	-3.77274E-4	-1.5621E-4	-7.59792E-5
8.44561E-5	1.36917E-4	2.51666E-4	1.58435E-4
8.44961E-5	1.38527E-5	2.62891E-4	1.60956E-4
8.45361E-5	2.75604E-5	2.22264E-4	3.47479E-4
8.45761E-5	-2.92134E-4	-2.8023E-4	-2.80881E-5
8.46161E-5	1.04019E-4	2.38836E-4	5.97017E-4
8.46561E-5	1.05542E-4	1.99812E-4	1.91203E-4
8.46961E-5	1.05237E-4	3.19556E-4	5.03756E-4
8.47361E-5	-3.10106E-4	-1.42846E-4	-1.2135E-4
8.47761E-5	1.71339E-4	2.37767E-4	6.51736E-5
8.48161E-5	7.76697E-5	2.53269E-4	1.18106E-4
8.48561E-5	4.50758E-5	1.51701E-4	-3.81704E-5
8.48961E-5	-3.89001E-4	-1.29482E-4	-2.0957E-4
8.49361E-5	1.12091E-4	2.63426E-4	1.68518E-4
8.49761E-5	3.60897E-5	1.49563E-4	3.62603E-4
8.50161E-5	7.35574E-5	9.34333E-5	5.39044E-4
8.50561E-5	-3.81081E-4	-2.85041E-4	2.15894E-6
8.50961E-5	4.78174E-5	1.12678E-4	3.72685E-4
8.51361E-5	8.1782E-5	1.60254E-4	6.27264E-4
8.51761E-5	2.96927E-5	2.2761E-4	2.54218E-4
8.52161E-5	-3.61434E-4	-2.79161E-4	-6.08557E-5
8.52561E-5	1.17727E-4	1.60789E-4	4.88632E-4
8.52961E-5	2.11635E-5	1.54374E-4	1.96244E-4
8.53361E-5	6.67035E-5	1.47425E-4	4.91153E-4
8.53761E-5	-3.55951E-4	-2.0646E-4	-2.80147E-4
8.54161E-5	1.28236E-4	3.85308E-4	2.71862E-4
8.54561E-5	7.53851E-5	3.66063E-4	2.97068E-4
8.54961E-5	6.47235E-5	2.29748E-4	1.88682E-4
8.55361E-5	-3.35694E-4	-2.04321E-4	-1.49076E-4
8.55761E-5	7.91928E-5	2.65564E-4	4.10494E-4
8.56161E-5	1.87266E-5	9.34333E-5	1.53394E-4
8.56561E-5	9.68605E-5	1.29249E-4	1.98765E-4
8.56961E-5	-3.60215E-4	-1.91492E-4	-2.77626E-4
8.57361E-5	1.01734E-4	2.30817E-4	3.49266E-5
8.57761E-5	1.05999E-4	3.28109E-4	2.2145E-4
8.58161E-5	7.64512E-5	2.81601E-4	2.44135E-4
8.58561E-5	-3.32038E-4	-1.65298E-4	-3.83491E-4
8.58961E-5	1.9449E-4	3.28109E-4	3.27315E-4
8.59361E-5	1.0935E-4	2.8374E-4	3.39918E-4
8.59761E-5	8.25435E-5	3.22229E-4	3.85288E-4
8.60161E-5	-3.43766E-4	-1.1879E-4	3.2406E-5
8.60561E-5	5.68035E-5	3.6339E-4	2.79423E-4
8.60961E-5	5.45189E-5	3.06726E-4	3.32356E-4
8.61361E-5	9.19866E-5	2.51131E-4	2.94547E-4
8.61761E-5	-3.71943E-4	-1.40708E-4	-1.59159E-4
8.62161E-5	1.4636E-4	3.33455E-4	1.38271E-4
8.62561E-5	7.53851E-5	8.43456E-5	1.25668E-4
8.62961E-5	7.47758E-5	2.38301E-4	3.74471E-5
8.63361E-5	-2.70506E-4	-1.97907E-4	-2.72585E-4
8.63761E-5	1.07674E-4	3.33455E-4	2.54218E-4
8.64161E-5	8.49805E-5	2.50062E-4	3.0715E-4
8.64561E-5	9.77743E-5	2.35628E-4	3.04629E-4
8.64961E-5	-3.29144E-4	-1.25205E-4	1.23147E-4
8.65361E-5	2.15661E-4	3.09933E-4	2.03806E-4
8.65761E-5	1.45142E-4	2.15849E-4	2.16409E-4
8.66161E-5	7.96497E-5	3.13675E-4	1.93724E-4
8.66561E-5	-3.19092E-4	-2.08063E-4	-2.37297E-4
8.66961E-5	1.88245E-4	1.92863E-4	2.2145E-4
8.67361E-5	6.76174E-5	2.45785E-4	3.39918E-4
8.67761E-5	7.87358E-5	2.97104E-4	1.13065E-4
8.68161E-5	-3.09192E-4	-2.05391E-4	-2.19653E-4
8.68561E-5	1.22753E-4	2.59684E-4	6.01324E-5
8.68961E-5	8.39143E-5	1.80033E-4	1.73559E-4
8.69361E-5	8.08681E-5	2.089E-4	2.08847E-4
8.69761E-5	-3.58844E-4	-1.43915E-4	-3.40641E-4
8.70161E-5	1.14528E-4	3.0245E-4	1.38271E-4
8.70561E-5	6.42666E-5	3.42008E-4	2.92026E-4
8.70961E-5	9.30528E-5	3.5751E-4	5.00501E-5
8.71361E-5	-3.21224E-4	-7.06792E-5	-4.82528E-5
8.71761E-5	1.47427E-4	2.8374E-4	2.61779E-4
8.72161E-5	1.09502E-4	1.5384E-4	1.45832E-4
8.72561E-5	6.22866E-5	4.05621E-4	2.23971E-4
8.72961E-5	-3.9814E-4	-1.39104E-4	-3.00311E-4
8.73361E-5	1.63876E-4	2.07296E-4	1.91203E-4
8.73761E-5	5.68035E-5	1.85914E-4	-7.34587E-5
8.74161E-5	1.33871E-4	1.16954E-4	-6.08557E-5
8.74561E-5	-2.79797E-4	-1.76524E-4	-6.60755E-4
8.74961E-5	1.73014E-4	3.27574E-4	-1.46556E-4
8.75361E-5	1.47122E-4	2.99777E-4	1.76079E-4
8.75761E-5	1.35547E-4	3.17952E-4	-6.84175E-5
8.76161E-5	-3.27012E-4	-1.83473E-4	-2.97791E-4
8.76561E-5	1.04933E-4	4.35557E-4	2.46656E-4
8.76961E-5	3.94404E-5	3.76755E-4	6.51736E-5
8.77361E-5	1.88789E-5	2.22799E-4	2.01285E-4
8.77761E-5	-3.91591E-4	-1.30551E-4	-2.37297E-4
8.78161E-5	1.42096E-4	3.62321E-4	1.83641E-4
8.78561E-5	5.08635E-5	2.88016E-4	4.75295E-5
8.78961E-5	7.06635E-5	3.46284E-4	7.77765E-5
8.79361E-5	-3.21072E-4	-1.96837E-4	-3.88532E-4
8.79761E-5	1.04628E-4	3.53234E-4	-5.3294E-5
8.80161E-5	7.88881E-5	3.0833E-4	5.50913E-5
8.80561E-5	9.38143E-5	2.46854E-4	-7.92341E-6
8.80961E-5	-3.3082E-4	-8.66931E-6	-2.37297E-4
8.81361E-5	1.86113E-4	4.07225E-4	6.2653E-5
8.81761E-5	1.19402E-4	4.05087E-4	2.86985E-4
8.82161E-5	1.65094E-4	3.85842E-4	4.60906E-4
8.82561E-5	-2.91067E-4	-2.89829E-5	-2.80881E-5
8.82961E-5	8.81789E-5	4.41972E-4	5.79373E-4
8.83361E-5	6.67035E-5	2.51666E-4	4.68467E-4
